chr1	132843953	132844596	1
chr11	72214481	72216144	3
chr15	89088466	89090252	3
chr3	129724521	129725701	1
chr16	56074778	56076907	5
chr4	117681671	117682776	2
chr5	114099649	114101061	2
chr14	57423396	57424594	4
chr16	87431889	87433009	5
chr8	70765332	70770057	6
chr6	149188012	149189416	3
chr9	7183796	7185524	3
chr16	32430196	32431856	1
chr7	123123424	123125325	2
chr15	79074434	79076006	2
chr10	80319782	80324974	8
chr2	151541686	151545704	4
chr18	11656834	11658389	3
chr11	102155607	102156916	2
chr15	100551047	100552630	5
chr9	60687336	60688617	4
chr14	14120131	14121275	2
chr16	32002479	32003875	1
chr5	143269108	143270634	3
chr13	100729955	100731463	4
chr16	87494912	87496602	1
chr14	29967179	29969348	6
chr2	35513536	35515124	3
chr3	32395977	32399138	6
chr19	46516573	46519543	3
chr3	9441509	9442628	1
chr7	13008854	13010605	5
chr11	100618527	100620429	4
chr12	108893016	108894807	3
chr17	6777028	6780031	6
chr9	106280059	106282195	2
chr7	44552715	44554479	4
chr9	22002150	22003680	4
chr14	69830115	69831623	3
chr18	5818787	5820900	4
chr2	130177938	130180051	2
chr14	26668123	26670461	4
chr17	56078053	56081835	4
chr15	36373522	36375781	3
chr5	106989031	106992140	3
chr18	69673956	69676860	5
chr7	79780298	79782225	4
chr2	30826377	30829761	5
chr19	24172938	24175621	2
chr19	36832773	36836252	6
chr6	118845157	118849099	4
chr7	44862431	44872128	3
chr7	19744016	19751798	12
chr9	67019049	67051393	31
chr3	37952867	37953312	1
chr6	91514558	91517142	4
chr7	98121694	98122024	2
chr12	8636953	8637299	7
chr7	102695359	102696180	1
chr9	99479227	99479691	1
chr7	140070006	140070439	2
chr1	166064838	166065239	1
chr12	85985563	85987231	2
chr3	98074684	98075303	2
chr4	41046528	41049391	3
chr3	122635013	122635796	2
chr16	34125273	34126037	2
chr11	43667413	43667875	1
chr13	115171287	115171878	2
chr9	106159606	106160723	3
chr12	75765686	75767317	6
chr8	35915596	35916396	3
chr10	62506052	62506663	2
chr2	156473337	156476928	5
chr2	80638354	80639432	1
chr1	46066367	46067362	1
chr6	146170500	146171176	3
chr10	76468386	76469340	3
chr2	27554114	27555006	2
chr7	126897083	126898906	2
chr7	116531203	116531748	2
chr11	45855803	45856425	1
chr13	21944552	21945830	2
chr9	118592615	118593164	1
chr4	57586587	57589154	4
chr10	18391563	18392284	1
chr14	121659931	121661280	1
chr10	81383778	81386311	4
chr12	28749831	28752253	3
chr6	124711426	124714168	4
chr15	79228730	79229935	2
chr1	172082115	172083583	8
chr13	74208017	74209476	3
chr11	100544991	100546149	3
chr2	163601832	163603236	7
chr8	72218929	72220350	3
chr2	129128900	129130725	7
chr1	183220749	183221839	3
chr14	63543243	63544590	2
chr11	105958662	105959914	2
chr9	44567352	44568301	1
chr13	14038782	14040775	5
chr5	34168937	34171453	5
chr8	125011972	125013740	6
chr8	79273582	79274611	1
chr15	80233097	80235709	5
chr17	48001080	48002510	1
chr18	46596564	46598878	8
chr11	68188199	68189433	2
chr18	61706037	61708248	3
chr3	129969375	129971148	4
chr18	12127668	12129745	4
chr7	100120608	100122084	2
chr6	148211274	148212926	2
chr1	134082488	134084631	1
chr13	3609889	3611781	2
chr17	15563550	15565001	1
chr18	36559177	36561864	6
chr5	113951367	113953121	1
chr7	98572187	98573860	2
chr8	69789941	69792120	3
chr19	11911321	11913490	4
chr9	22070076	22071919	3
chr8	123064377	123066640	2
chr7	141008251	141011362	3
chr1	172449916	172451493	3
chr5	36482778	36485567	5
chr1	172499457	172505536	9
chr14	103815312	103817424	4
chr3	79976618	79978616	4
chr19	5431939	5434394	3
chr2	4568624	4571112	5
chr4	141076122	141078924	6
chr7	25703567	25713941	13
chr15	59050988	59055886	5
chr11	51999004	52002081	2
chr18	31908535	31912779	6
chr4	150568241	150571122	3
chr11	89058364	89061793	1
chr10	127511586	127517189	9
chr17	72916777	72929696	13
chr7	29978669	29985139	3
chr7	79858140	79859365	4
chr4	117813605	117813971	2
chr18	65805592	65806070	1
chr9	47708243	47708741	1
chr4	149902746	149903764	2
chr5	139930792	139931495	2
chr14	70308349	70309164	2
chr11	117325489	117327375	6
chr17	26662493	26663926	4
chr2	4566887	4567851	1
chr2	152788506	152791381	6
chr5	129523086	129525215	1
chr10	39448939	39451737	5
chr9	25591432	25593099	5
chr17	11972471	11973019	2
chr12	75412992	75413189	2
chr2	65567361	65567772	2
chr12	73842210	73842667	1
chr8	12895519	12895878	1
chr7	127541607	127542171	1
chr16	85538263	85538835	2
chr11	103184861	103185333	1
chr5	66510565	66511275	2
chr8	105355087	105355797	1
chr2	158027764	158029794	2
chr13	117289437	117290121	1
chr19	47730333	47732390	4
chr11	95826524	95837905	13
chr3	27689264	27692621	4
chr2	59424556	59426475	3
chr18	61175098	61178139	5
chr11	118461967	118462290	1
chr15	82218876	82219199	1
chr2	91045115	91045500	1
chr15	78607552	78607879	2
chr13	5423902	5424645	2
chr4	59547444	59550197	7
chr19	56316150	56320801	3
chr9	62364874	62369806	7
chr18	67478553	67478909	1
chr2	73453729	73454069	1
chr4	141917999	141918475	2
chr12	70097412	70098021	1
chr19	6876783	6877292	1
chr2	30406362	30419699	15
chr3	88157679	88158638	3
chr15	79670156	79672083	3
chr16	94600952	94603640	3
chr4	8646633	8648976	4
chr4	152271733	152275616	2
chr16	91687770	91689979	1
chr13	103919053	103922534	5
chr9	67758561	67760931	3
chr9	111144410	111147657	2
chr10	79851371	79866668	18
chr4	155212976	155224521	14
chr9	96891341	96891765	1
chr17	12886560	12887839	2
chr15	55556683	55558037	1
chr15	98829129	98835934	10
chr6	56616863	56617572	2
chr3	135594222	135595155	2
chr11	64078876	64080217	3
chr7	80197744	80199330	4
chr18	60848201	60849643	3
chr6	115896302	115898350	2
chr9	102632250	102635028	2
chr11	3288221	3293381	6
chr7	28981118	28983205	4
chr3	138905491	138906789	3
chr11	117809043	117811244	4
chr11	62995636	62998441	3
chr10	115383118	115386181	7
chr9	41579376	41582497	5
chr1	152008497	152008946	2
chr2	31081484	31081824	1
chr12	53405797	53406300	1
chr4	84203590	84204164	1
chr4	134674939	134676180	3
chr1	74052959	74055037	1
chr18	77555869	77556474	3
chr9	72969844	72970370	2
chr9	106364906	106365759	3
chr18	84683776	84686241	3
chr18	35627234	35627714	1
chr12	86775227	86776842	3
chr4	145199906	145201852	4
chr7	55961809	55963081	2
chr19	34921369	34922783	3
chr2	181219023	181220434	4
chrX	78582810	78584210	1
chr11	100890427	100894407	4
chr11	109608885	109612722	2
chr10	128034602	128042076	5
chr5	34525515	34527150	2
chr17	86783997	86787199	3
chr4	129817498	129822591	3
chr1	91091497	91096933	13
chr12	105547270	105548398	1
chr7	19357215	19364617	10
chr9	67605673	67606464	3
chr13	90009810	90010201	2
chr19	10082035	10082623	1
chr2	72303978	72304703	1
chr11	78838000	78838480	1
chr19	37795410	37796040	1
chrX	94177445	94178500	4
chr2	25210577	25211905	1
chr4	155093702	155095964	2
chr1	119493970	119495784	3
chr6	42691883	42693519	2
chr7	137299841	137301982	4
chr2	113847619	113850090	2
chr5	92930279	92934038	5
chr2	118490017	118491988	4
chr15	12203609	12207304	3
chr5	4071461	4071995	1
chr7	113150015	113152044	2
chr18	67278331	67280692	3
chr13	28632327	28632590	1
chrX	48143454	48143900	1
chr2	160351233	160351593	2
chr1	87626286	87626882	3
chr17	66352104	66353235	1
chr5	74064864	74069415	3
chr18	39214866	39215935	2
chr9	50670647	50671107	1
chr5	100373814	100374358	1
chr16	85755776	85756954	2
chr1	73072137	73072676	4
chr3	107466505	107467029	2
chr14	69815951	69816522	1
chr11	69848916	69850419	5
chrX	48034084	48035228	1
chr2	4326318	4327453	1
chr2	132105895	132108285	2
chr4	132944134	132946314	6
chr5	124628238	124629926	2
chr2	3171551	3173472	3
chr15	58164748	58166545	6
chr3	108910293	108912484	8
chr1	180777185	180779148	2
chr17	35239799	35256225	21
chr11	51646229	51651490	8
chr8	47872085	47873120	1
chr2	72995278	72997479	3
chr4	154226688	154229851	4
chr7	127820818	127821355	5
chr13	112671792	112671972	1
chr11	62966316	62967856	6
chr17	35200445	35200828	2
chr7	112120854	112122506	2
chr14	103349282	103350405	1
chr8	70166535	70167325	1
chr17	47813318	47814211	3
chr6	72179659	72180585	1
chr17	20944421	20946723	3
chr5	100217072	100218091	1
chr2	25286315	25287547	2
chr1	15805092	15806682	2
chr4	47473596	47475378	3
chr18	61781154	61787517	7
chr2	75772203	75773915	3
chr17	88439798	88442300	5
chr7	144468712	144471573	5
chr14	65967976	65971668	4
chr13	49144391	49148318	4
chr9	20641276	20645551	5
chr11	98949284	98956176	12
chr1	74003232	74010218	9
chr12	111851797	111852167	1
chr18	24204839	24207016	3
chr9	56259544	56260650	2
chr2	18025725	18029335	8
chr7	142456302	142463281	6
chr8	125049843	125050182	3
chr2	155286390	155288206	1
chr9	96118594	96120038	3
chr7	24528948	24532265	2
chr7	114275278	114276973	1
chr13	76017564	76019217	3
chr14	25605861	25612639	4
chr9	68888621	68889294	1
chr6	54199507	54200145	1
chr6	99484215	99486381	1
chr4	53591773	53593414	4
chr4	155559300	155564948	5
chr2	33442728	33443095	1
chr4	152446169	152446556	2
chr12	110515373	110516120	1
chr15	37335013	37335513	3
chr1	135728509	135732583	3
chr16	26196353	26196754	1
chr5	150625501	150625921	1
chr17	25802960	25803657	1
chr2	92947880	92948588	1
chr5	43853013	43854572	3
chr14	64158422	64159692	2
chr10	76593398	76595778	1
chr5	93149845	93152866	3
chr18	12333499	12335096	2
chr8	41011743	41020576	8
chr5	64295760	64299921	4
chr15	77185527	77186090	1
chr2	153525975	153526333	1
chr2	105687510	105687991	2
chr4	45418105	45424150	10
chr3	37978382	37979111	1
chr4	118516728	118517650	1
chr9	67424020	67424612	1
chr4	94683140	94683818	1
chr6	50381301	50383032	2
chr4	95924523	95925234	1
chr6	48395173	48398074	5
chr6	120971426	120972793	1
chr5	75921726	75923518	2
chr6	31087505	31089636	2
chr16	32665599	32668350	3
chr6	124768145	124770229	1
chr8	125556484	125562038	5
chr5	122099921	122115703	25
chr19	46036087	46047618	14
chr9	121350346	121361529	14
chr12	52635445	52635792	1
chr15	79931740	79934072	3
chr9	50616443	50617896	2
chr11	88116334	88119993	10
chr18	61549930	61551375	4
chr14	20829545	20830341	2
chr9	65549707	65552848	5
chr1	181841070	181843416	3
chr16	29746365	29746471	1
chr4	145246021	145247176	2
chr13	44504493	44504771	3
chr4	41665099	41665325	2
chr5	140556888	140557264	3
chr18	38380128	38380850	1
chr19	42146180	42149889	7
chr2	38481065	38481869	1
chr11	75549769	75553317	2
chr6	114712279	114715826	4
chr19	56700761	56702066	1
chr12	110991349	110993017	7
chr11	118183746	118184184	2
chr4	129575153	129575743	2
chr9	116401733	116402167	3
chr5	90339351	90340259	1
chr13	92274263	92275014	1
chr4	45498052	45498697	1
chr15	58033406	58034989	2
chr1	135516427	135517816	5
chr4	135660987	135661823	2
chr6	91718385	91722126	4
chr7	44995835	45005968	8
chr19	7239923	7241821	5
chr2	146855441	146856599	2
chr5	32458035	32461384	2
chr8	105825569	105828147	2
chr11	102554975	102556909	3
chr1	75140822	75143598	4
chr8	87957635	87962595	7
chr5	137372657	137374149	1
chr3	89243457	89247177	4
chr16	91372256	91374184	3
chr16	96080497	96084388	4
chr2	28538256	28540460	2
chr2	20959958	20963974	5
chr4	155176004	155179799	9
chr7	81858330	81861514	6
chr16	4212135	4215316	3
chr7	19341238	19346210	5
chr18	58206738	58211403	3
chr8	11773991	11780916	9
chr15	103310464	103310866	1
chr2	152281452	152281715	1
chr2	131557806	131558408	1
chr16	24733196	24733752	1
chr11	101343512	101343845	2
chr1	35825485	35825844	1
chr18	5833696	5835927	7
chr14	20772588	20773246	1
chr16	95291186	95292267	4
chr19	10841602	10843286	4
chr7	142433504	142434578	2
chr4	70227676	70228135	1
chr4	150690732	150691263	1
chr3	53284427	53285180	3
chr4	148876659	148877566	2
chr6	116107009	116108359	2
chr2	27503743	27504960	3
chr8	121631190	121632930	4
chr4	59805137	59807310	2
chr17	35185888	35187198	3
chr1	79858043	79859032	1
chr16	87501106	87502187	2
chr15	96459531	96463017	3
chr18	61879861	61882685	3
chr2	78025544	78027157	2
chrX	162759174	162761398	2
chr12	8451709	8455009	4
chr3	87508038	87509793	2
chr10	4078959	4080759	3
chr3	90612003	90616015	6
chr5	64883361	64884993	6
chr1	165680744	165683005	4
chr11	88593972	88595977	3
chr11	62022381	62024898	5
chr7	127744053	127747610	7
chr17	25066408	25069396	5
chr14	46385537	46390935	9
chr1	20817245	20817575	2
chr2	167483029	167483469	2
chr18	65182099	65182511	2
chr10	76351932	76352385	3
chr11	68522280	68522973	2
chr12	102643297	102643775	2
chr14	60586682	60587575	1
chr8	56682536	56682890	1
chr7	45896077	45898526	4
chr17	83196784	83198044	3
chr9	55208361	55209724	2
chr19	45530011	45530728	1
chr19	9945679	9947600	2
chr7	4792193	4794134	4
chr18	11128855	11129948	3
chr9	25218856	25220375	2
chr9	35038147	35042088	5
chr12	100198735	100202711	4
chr5	31218872	31221908	3
chr13	55325318	55331118	8
chr19	7213092	7218609	5
chr7	145001687	145001969	1
chr10	40527627	40527892	2
chr16	33591638	33592665	4
chr4	135069793	135070227	2
chr5	96859981	96860431	1
chr11	113565150	113566107	1
chr7	102106445	102107198	2
chr14	119098788	119099917	1
chr12	80877101	80879477	4
chr19	4927466	4929207	1
chr9	120855556	120856400	1
chr1	182460714	182462329	2
chr17	47504195	47509554	2
chr2	77247173	77248405	3
chr11	79338633	79340947	4
chr7	67972506	67974130	4
chr13	73603184	73604896	3
chr11	113647898	113652309	6
chr12	16893464	16897619	4
chr2	150748528	150750945	3
chr6	108708917	108710470	2
chr11	117344044	117345902	2
chr18	50022368	50024487	5
chr2	93994494	93994647	1
chr19	56479842	56480033	1
chr8	81888899	81889300	2
chr7	67420966	67422571	2
chr2	168654162	168655364	1
chr6	92090546	92093147	3
chr12	105554138	105556154	2
chr6	92063428	92063869	2
chr13	28551692	28552083	1
chr6	124732904	124733466	2
chr15	27589524	27589890	1
chr12	85373715	85375654	4
chr16	91736059	91736737	1
chr18	8376468	8377428	2
chrX	36902613	36903995	1
chr4	57776655	57777686	2
chr7	80582585	80589479	10
chr6	126921295	126922110	2
chr18	63150299	63150983	2
chr2	127141893	127143871	7
chr10	80086386	80087753	2
chr9	46003620	46004343	1
chr15	99448745	99450307	4
chr2	172370109	172371583	1
chr9	72958192	72959209	2
chr1	189878943	189884291	2
chr19	3765507	3770186	5
chr10	59220776	59223308	3
chr15	102202566	102205222	3
chr10	22730372	22732530	5
chr1	73934228	73939211	8
chr11	99148945	99150516	3
chr17	27995730	27997697	2
chr15	78519939	78522306	5
chr7	17001836	17005449	2
chr18	61315687	61324461	8
chr3	51636813	51637003	1
chr10	8065752	8066107	3
chr2	37702014	37704529	3
chr2	59470727	59471245	2
chr2	131249048	131249917	1
chr13	34766489	34767053	1
chr5	13526999	13527607	2
chr8	125036845	125039306	3
chr7	73519148	73519778	1
chr10	19167448	19168319	3
chr11	21995721	21998476	6
chr3	87981079	87984493	4
chr15	59622097	59623049	2
chr2	163994327	163996379	6
chr7	126703631	126705200	6
chr6	39542677	39544364	3
chr3	135513357	135514366	2
chr1	193172651	193175041	4
chr5	122898725	122901686	5
chr8	11554648	11559058	8
chr7	47050030	47053820	4
chrX	11417728	11419854	3
chr1	180190313	180196671	4
chr11	59661342	59665727	4
chr13	11735967	11744433	7
chr9	21587594	21594152	6
chr2	32077721	32085142	9
chr7	48827775	48837967	9
chr10	53260240	53260526	2
chr5	23604402	23604914	3
chr9	9112237	9113380	1
chr7	110257142	110257404	1
chr8	34945188	34945423	1
chr1	194607478	194607778	1
chr14	51480230	51483162	1
chr12	100530887	100531200	4
chr1	132329616	132330100	1
chr18	68148416	68148650	1
chr2	164006888	164007291	1
chr10	14207542	14208236	1
chr2	33544210	33544538	1
chr15	12424086	12424681	3
chr14	46803028	46804204	2
chr13	103014498	103015624	1
chr9	14092968	14093522	1
chr5	75900234	75901056	2
chr10	37189854	37190434	1
chr9	119035567	119037770	3
chr11	98399671	98400912	2
chr7	93093241	93094276	1
chr4	109675879	109677644	2
chr9	21352345	21353383	3
chr14	25645348	25647730	2
chr2	76780772	76782359	4
chr2	173585551	173587097	3
chr3	135422187	135424463	2
chr13	29982986	29987167	5
chr5	125133575	125135482	2
chr10	80270028	80272675	4
chr10	99106410	99108926	1
chr9	77909587	77912225	5
chr2	119298108	119301846	13
chr1	151341498	151347448	6
chr5	30647245	30652545	5
chr5	130853282	130853807	1
chr13	44392091	44392367	1
chr2	120531854	120532517	3
chr9	45086396	45086488	1
chr1	134891861	134892408	1
chr15	9094141	9094775	1
chr10	80105482	80105916	1
chr12	75563064	75563415	1
chr11	103232875	103233561	1
chr16	36067633	36068938	2
chr15	6334784	6335183	1
chr4	117355976	117357171	3
chr6	118738644	118739125	1
chr7	81528735	81531006	2
chr2	152669081	152672692	4
chr13	51945864	51946742	1
chrX	23692400	23694334	3
chr5	124266636	124267285	2
chr13	60644295	60644987	2
chr14	63605913	63607263	6
chr16	93913855	93914541	2
chr6	113644347	113645440	2
chr5	136863811	136864519	3
chr9	20384608	20385805	5
chr18	56755639	56764289	11
chr19	40351795	40353093	3
chr1	92647586	92649211	1
chr1	106316360	106317551	2
chr7	80554087	80557588	3
chr5	108131545	108133405	3
chr9	53535789	53538035	3
chr8	107055929	107057593	7
chr18	13886233	13887500	3
chr15	79738342	79743411	7
chr18	11272261	11274150	3
chr1	189960101	189961841	1
chr5	24382930	24390383	9
chr6	31219796	31221975	4
chr18	34858869	34863444	8
chr13	11545706	11552534	5
chr6	88202059	88206454	4
chr9	108805734	108810829	5
chr11	101056625	101065396	7
chr9	57757503	57767625	11
chr9	71880717	71880937	2
chr11	53518906	53522190	1
chr8	121550158	121550296	2
chr3	151443535	151443901	1
chr12	54509895	54510387	1
chr2	125496646	125497102	1
chr15	85162579	85163496	2
chr9	110715383	110718341	2
chr8	94036381	94038107	4
chr7	101390812	101396316	6
chr3	40453038	40454092	1
chr4	31454815	31455877	1
chr5	74791915	74794094	4
chr12	31264398	31269722	9
chr4	41759071	41763051	7
chr14	25310317	25312578	5
chr16	4725284	4728481	4
chr1	135434869	135436451	11
chr7	127875074	127877578	8
chr2	84839110	84841100	5
chr1	63174912	63178535	4
chr17	12765511	12770494	5
chr11	117919143	117919666	2
chr2	117016720	117019714	3
chr15	79051314	79052116	1
chr15	84685223	84685877	2
chr19	58818445	58820068	2
chr12	102043579	102044346	1
chr13	92353837	92355773	2
chr12	104750978	104752871	1
chr14	57524436	57526397	6
chr5	36573156	36576660	5
chr1	91435384	91437424	2
chr4	155732748	155736360	7
chr15	12490314	12493667	5
chr2	165850879	165860607	15
chr9	78488588	78489505	2
chr17	78361875	78363813	4
chr14	75176629	75177003	2
chr18	43374666	43374879	1
chr11	37143927	37144447	2
chrX	71980413	71981724	4
chr2	4669718	4670103	2
chr7	67989330	67989712	1
chr1	184770866	184772177	2
chr18	66098809	66099379	1
chr2	30800813	30802177	1
chr6	115231683	115233156	2
chr8	11270706	11276710	9
chr7	145047579	145048428	4
chr18	38887941	38889474	3
chr11	97029585	97030719	2
chr2	7013054	7013549	1
chr13	97442083	97443209	4
chr13	37845170	37846089	1
chr6	91678525	91679626	3
chr12	80574181	80575552	1
chr17	72042855	72043719	1
chr3	122509033	122511340	9
chr4	41191857	41192912	1
chr8	71567484	71571047	6
chr6	90620781	90621847	3
chr7	99380323	99385214	4
chr1	10231531	10233931	2
chr7	46844823	46847769	3
chr6	125480555	125482941	7
chr9	88480161	88485063	6
chr11	120482785	120485927	5
chr9	122083936	122086198	4
chr2	131144558	131149821	5
chr10	4384379	4392298	4
chr5	122444155	122504095	28
chr14	48137712	48138235	1
chrX	159697122	159697374	1
chr9	120868418	120870856	3
chr4	115645321	115645849	1
chr1	135112615	135113103	1
chr13	40968622	40969047	1
chr2	19004783	19005198	1
chr6	124738383	124739052	1
chr1	164571602	164571912	1
chr3	101700278	101701731	3
chr9	58517949	58518806	1
chr8	91553313	91553814	1
chr4	137967922	137968658	1
chr10	70181557	70182188	1
chr4	129032281	129034112	3
chr12	83133668	83134509	2
chr10	58445624	58447793	2
chr5	134454359	134457249	4
chr14	19976393	19977816	2
chr3	135401827	135403088	2
chr13	55522522	55523952	3
chr18	76110336	76112011	4
chr1	194626050	194627962	2
chr9	67565549	67567062	2
chr18	38494493	38496568	5
chr15	6707355	6709718	5
chr12	33956736	33959149	4
chr5	122508670	122512278	3
chr15	76185650	76202753	22
chr8	25014846	25018477	1
chr10	67095809	67101200	3
chr3	97946621	97946711	1
chr13	102688233	102688554	1
chr4	31889651	31890002	2
chr4	124395850	124396541	1
chr17	74020157	74021016	1
chr4	40781072	40782451	2
chr6	67101887	67103258	1
chr7	78372514	78372985	1
chr1	55236664	55239710	3
chr3	108571140	108572642	2
chr2	84810567	84812587	3
chr11	117986246	117987546	3
chr7	126675705	126677130	3
chr15	83169490	83170641	1
chr2	33024473	33025520	1
chr11	33142473	33144281	1
chr9	116145112	116146929	2
chr14	48130049	48132279	3
chr5	115346385	115349687	5
chr7	6150766	6157062	15
chr11	114554035	114554315	1
chr3	29445953	29446446	1
chr4	40329611	40330270	1
chr14	56567411	56567931	2
chr14	70778011	70778449	2
chr18	6484597	6485143	1
chr4	135238592	135242356	4
chr15	66577131	66578696	2
chr6	56568561	56569358	1
chr9	30976494	30977202	2
chr6	100143481	100144874	4
chr2	71865947	71867947	2
chr17	69416684	69418152	4
chr2	44976377	44977592	1
chr11	6474642	6476676	5
chr7	132655604	132661090	9
chr8	33825851	33839437	8
chr16	30732850	30733883	4
chr17	7945072	7946396	2
chr10	11342931	11344270	2
chr4	128747793	128748353	2
chr15	89209893	89213025	4
chr14	25463114	25477959	11
chr9	120009338	120025042	10
chr1	170709515	170709928	3
chr19	44982676	44983106	1
chr17	57278927	57279284	1
chr15	64185857	64186223	2
chr4	149064162	149064514	1
chr4	117478061	117478689	3
chr14	31374434	31374693	1
chr19	10742590	10742990	2
chr7	121469379	121469868	3
chr10	70828150	70828718	2
chr13	109632410	109632928	1
chr10	25432189	25435212	5
chr4	46008051	46008748	1
chr2	48833925	48834273	3
chr16	18453780	18454156	2
chr14	21706820	21707826	2
chr14	60598937	60599675	1
chr8	11390885	11399038	8
chr13	83523114	83526467	6
chr19	56976862	56978074	2
chr12	108485742	108486438	2
chr1	39895040	39895817	1
chr8	126564817	126568408	5
chr7	143756681	143757533	2
chr12	112344095	112346309	3
chr10	62865022	62867065	2
chr19	10948338	10949852	3
chr11	117684664	117686512	1
chr6	32510723	32512655	3
chr2	156624686	156627125	1
chr13	111978670	111980655	2
chr15	83463204	83465468	5
chr11	115690251	115693357	1
chr4	140699391	140704366	4
chr7	16872646	16877340	5
chr1	73940074	73951852	17
chr4	126313201	126313649	2
chr5	140748381	140750196	4
chr13	112119388	112120846	4
chr17	34933798	34935365	3
chr6	37212878	37213289	2
chr14	69690782	69694215	2
chr13	24791336	24791772	1
chr2	157395875	157396365	2
chr9	110676456	110678136	2
chr13	37784106	37784644	1
chr1	51893326	51894156	1
chr7	110930222	110930888	1
chr10	116995910	116996822	1
chr15	76607015	76608008	1
chr2	57123074	57124813	2
chr9	49445551	49446525	1
chr10	94524853	94526206	2
chr17	63315586	63316503	2
chr2	157422672	157424784	4
chr5	30113407	30120370	9
chr6	146500039	146503583	5
chr2	67565005	67567508	2
chr7	126700713	126702771	5
chr18	61657011	61661514	4
chr11	60112227	60116437	4
chr17	35831912	35839588	6
chr6	115988690	115999662	11
chr11	32908087	32908336	2
chr13	111933619	111933859	1
chr1	31260348	31260933	2
chr11	3524425	3532682	8
chr4	155942595	155945134	4
chr13	99123735	99127091	4
chr16	93682374	93684352	2
chr8	94873919	94877170	5
chr15	78830987	78836937	10
chr9	57990185	57990931	2
chr18	68555623	68556158	3
chr6	97952788	97953281	2
chr4	43427545	43429399	3
chr5	113921868	113922247	1
chr7	134242706	134243179	2
chr15	75466471	75466845	2
chr18	75731335	75731748	2
chr9	61349539	61350212	2
chr1	130740327	130741688	3
chr10	112928218	112929500	2
chr8	110845725	110848155	5
chr4	148906708	148909968	4
chr8	125242175	125243348	3
chr18	37934410	37936586	5
chr9	122864846	122866553	3
chr9	105494008	105496246	5
chr8	45649094	45651410	2
chr5	115166214	115167859	6
chr7	75570939	75572548	4
chr11	105447691	105448070	3
chr9	116084019	116084220	2
chr14	23401008	23401509	1
chr11	117292412	117292865	1
chr11	44821291	44821838	2
chr1	184908480	184909016	1
chr13	59960637	59961066	1
chr11	113291622	113292818	4
chr13	95534206	95535906	3
chr10	126812268	126812803	1
chr2	120499848	120500616	2
chr10	8828860	8829468	2
chr11	51674090	51674735	2
chr4	155126417	155127011	2
chr3	67462589	67464428	2
chr6	100286277	100288815	4
chr2	138265188	138266024	2
chr15	8108617	8109850	3
chr1	72225353	72227005	3
chr1	72236053	72237749	2
chr1	72254083	72257079	3
chr6	8777242	8778627	3
chr17	25791441	25793549	5
chr2	131055550	131056955	6
chrX	168672281	168674950	2
chr11	120456677	120458843	2
chr14	54553270	54554945	1
chr4	134913301	134916129	1
chr6	84270338	84273503	3
chr7	81762102	81763839	4
chr19	57313030	57315579	5
chr7	133729352	133732674	3
chr4	144890322	144899041	4
chr17	12412342	12413190	2
chr11	97836576	97837670	1
chr10	117688249	117688636	1
chr4	32932129	32932491	1
chr7	143505859	143507076	1
chr16	35742301	35742537	2
chr8	3711694	3712072	3
chr7	105553535	105556374	3
chr2	173017956	173020711	4
chr19	6018045	6018568	1
chr11	68690408	68694047	4
chr1	36263855	36264839	2
chr8	84856511	84857627	1
chr13	53821819	53822567	1
chr2	131029274	131030039	1
chr5	74260188	74260892	4
chr11	80176776	80178619	2
chr11	78973089	78973990	1
chr18	12269716	12270711	1
chr4	9337241	9337972	3
chr3	105877308	105878304	4
chr14	32880093	32882687	2
chr15	27898756	27899765	3
chr5	54100575	54101753	1
chrX	104482487	104483727	2
chr15	97762382	97764043	3
chr19	6261973	6263459	2
chr18	37996214	38000458	8
chr5	118612949	118614986	4
chr1	189864442	189868513	5
chr15	103352060	103363440	10
chr19	41917063	41917191	1
chr11	116116958	116117896	1
chr19	42744151	42744674	1
chr16	7446823	7447151	1
chr1	137751537	137751936	1
chr10	80286886	80287130	1
chr4	148819446	148820588	1
chr12	73617575	73618151	2
chr1	52170052	52170553	1
chr6	115846950	115847536	1
chr12	16865720	16866858	1
chr11	116318760	116319811	3
chr11	23271825	23272500	1
chr12	99467815	99468466	3
chr1	89995639	89997154	3
chrX	101993731	101994658	3
chr18	39136955	39138469	3
chr8	120665481	120674373	10
chr16	95831095	95835009	5
chr10	95321849	95324593	6
chr17	46025374	46034186	14
chr2	26643857	26645200	2
chr11	51841192	51841520	2
chr5	124475254	124475691	2
chr2	164942895	164943252	3
chr17	29831718	29832037	1
chr3	127355186	127355690	1
chr3	90603487	90605141	2
chr5	123599393	123600103	2
chr10	77157161	77157744	1
chr2	148530537	148530903	1
chr3	60589209	60589848	1
chr7	136502217	136503164	1
chr18	80464523	80467248	2
chr2	118728267	118729393	3
chr5	135264004	135264651	3
chr18	75682377	75684812	2
chr11	72416403	72418682	2
chr19	32905582	32907189	6
chr13	20231885	20232960	1
chr3	87763200	87766484	6
chr11	62575057	62577131	3
chr1	162037380	162040301	4
chr15	12245580	12247752	1
chr19	6973725	6982726	5
chr14	70074085	70079237	7
chr17	35864442	35871572	16
chr12	71935546	71939539	1
chr6	91682592	91688195	4
chr2	94404627	94408221	3
chr16	85474485	85474892	3
chr15	84258045	84259479	5
chr4	152124990	152126926	6
chr2	74825375	74826601	2
chr13	52582504	52584039	3
chrX	135885308	135886612	2
chr9	64172365	64173970	3
